date,client_union_id,community_id,create_date
2020-05-07,74817,-130268454,2018-10-10
2020-05-07,74818,-130502188,2019-01-20
2020-05-07,74819,-130088554,2019-02-05
2020-05-07,74820,-130105317,2018-08-13
2020-05-07,74821,-130246874,2018-08-31
2020-05-07,74822,-130869470,2019-02-16
2020-05-07,74823,-130064806,2018-08-24
2020-05-07,74824,-130599915,2018-10-31
2020-05-07,74825,-130672946,2018-11-18
2020-05-07,74826,-130759288,2018-10-23
2020-05-07,74827,-130265453,2018-12-28
2020-05-07,74828,-130880764,2018-08-11
2020-05-07,74829,-130897373,2019-02-26
2020-05-07,74830,-130717317,2018-09-30
2020-05-07,74831,-130544908,2018-09-12
2020-05-07,74832,-130493402,2019-01-18
2020-05-07,74833,-130279858,2019-01-30
2020-05-07,74834,-130617875,2018-11-02
2020-05-07,74835,-130314730,2018-09-28
2020-05-07,74836,-130407497,2018-10-08
2020-05-07,74837,-130913175,2018-12-08
2020-05-07,74838,-130884479,2018-10-31
2020-05-07,74839,-130326683,2019-03-01
2020-05-07,74840,-130666467,2019-01-08
2020-05-07,74841,-130185959,2019-01-15
2020-05-07,74842,-130283482,2018-11-15
2020-05-07,74843,-130450268,2018-11-10
2020-05-07,74844,-130081373,2019-01-17
2020-05-07,74845,-130163982,2019-01-12
2020-05-07,74846,-130926476,2018-11-23
2020-05-07,74847,-130968446,2019-01-16
2020-05-07,74848,-130644125,2018-09-02
2020-05-07,74849,-130063679,2018-11-18
2020-05-07,74850,-130895286,2018-12-08
2020-05-07,74851,-130549008,2018-11-17
2020-05-07,74852,-130536635,2019-02-04
2020-05-07,74853,-130145328,2018-09-18
2020-05-07,74854,-130129453,2018-08-29
2020-05-07,74855,-130974266,2018-10-05
2020-05-07,74856,-130466238,2018-10-25
2020-05-07,74857,-130647596,2018-12-18
2020-05-07,74858,-130414170,2018-12-17
2020-05-07,74859,-130593008,2019-02-26
2020-05-07,74860,-130820268,2018-11-11
2020-05-07,74861,-130261760,2018-11-22
2020-05-07,74862,-130937028,2018-10-18
2020-05-07,74863,-130434711,2018-11-28
2020-05-07,74864,-130931360,2018-10-29
2020-05-07,74865,-130530342,2018-12-25
2020-05-07,74866,-130706807,2018-08-19
2020-05-07,74867,-130299286,2018-10-19
2020-05-07,74868,-130621216,2019-02-01
2020-05-07,74869,-130446932,2018-11-08
2020-05-07,74870,-130588944,2019-01-27
2020-05-07,74871,-130207356,2019-02-24
2020-05-07,74872,-130188279,2018-10-15
2020-05-07,74873,-130840879,2018-12-19
2020-05-07,74874,-130783575,2019-01-22
2020-05-07,74875,-130812732,2019-02-08
2020-05-07,74876,-130285030,2018-09-19
2020-05-07,74877,-130669373,2018-11-18
2020-05-07,74878,-130382192,2018-12-21
2020-05-07,74879,-130729696,2018-12-01
2020-05-07,74880,-130595530,2018-11-26
2020-05-07,74881,-130358675,2018-11-28
2020-05-07,74882,-130748636,2018-11-21
2020-05-07,74883,-130294580,2018-11-04
2020-05-07,74884,-130392905,2018-09-25
2020-05-07,74885,-130131679,2019-01-08
2020-05-07,74886,-130084728,2019-01-14
2020-05-07,74887,-130266472,2018-10-29
2020-05-07,74888,-130494177,2018-12-29
2020-05-07,74889,-130816896,2018-08-26
2020-05-07,74890,-130055519,2019-01-06
2020-05-07,74891,-130504458,2018-09-16
2020-05-07,74892,-130287367,2019-01-26
2020-05-07,74893,-130805183,2019-02-11
2020-05-07,74894,-130675749,2019-01-01
2020-05-07,74895,-130384910,2019-02-19
2020-05-07,74896,-130422277,2019-02-01
2020-05-07,74897,-130180667,2019-01-19
2020-05-07,74898,-130868717,2019-01-08
2020-05-07,74899,-130278956,2018-11-09
2020-05-07,74900,-130280832,2019-02-04
2020-05-07,74901,-130199213,2018-10-20
2020-05-07,74902,-130592665,2018-10-18
2020-05-07,74903,-130057805,2018-12-18
2020-05-07,74904,-130417095,2019-01-18
2020-05-07,74905,-130489372,2018-08-28
2020-05-07,74906,-130452594,2018-11-15
2020-05-07,74907,-130932564,2019-02-12
2020-05-07,74908,-130546467,2019-02-09
2020-05-07,74909,-130484508,2019-01-10
2020-05-07,74910,-130020819,2018-11-28
2020-05-07,74911,-130218557,2019-02-13
2020-05-07,74912,-130090745,2019-01-19
2020-05-07,74913,-130201551,2018-11-25
2020-05-07,74914,-130084169,2019-02-05
2020-05-07,74915,-130400971,2018-09-30
2020-05-07,74916,-130444168,2018-08-08
2020-05-07,74917,-130593430,2018-10-24
2020-05-07,74918,-130317985,2018-11-30
2020-05-07,74919,-130559498,2018-10-22
2020-05-07,74920,-130973193,2018-11-23
2020-05-07,74921,-130643806,2018-11-17
2020-05-07,74922,-130068443,2018-12-13
2020-05-07,74923,-130616788,2018-11-24
2020-05-07,74924,-130551701,2018-08-10
2020-05-07,74925,-130935497,2018-10-29
2020-05-07,74926,-130125058,2019-02-13
2020-05-07,74927,-130449684,2018-07-28
2020-05-07,74928,-130195374,2018-09-23
2020-05-07,74929,-130890577,2018-12-24
2020-05-07,74930,-130465724,2019-02-15
2020-05-07,74931,-130146714,2018-12-06
2020-05-07,74932,-130390112,2018-07-28
2020-05-07,74933,-130877962,2018-08-05
2020-05-07,74934,-130541763,2019-01-19
2020-05-07,74935,-130180891,2018-11-03
2020-05-07,74936,-130220987,2019-01-25
2020-05-07,74937,-130043136,2018-12-10
2020-05-07,74938,-130401054,2018-08-19
2020-05-07,74939,-130816662,2018-10-15
2020-05-07,74940,-130655780,2018-09-29
2020-05-07,74941,-130537093,2019-02-07
2020-05-07,74942,-130561392,2018-12-27
2020-05-07,74943,-130619227,2018-11-14
2020-05-07,74944,-130741866,2019-01-30
2020-05-07,74945,-130076016,2018-08-12
2020-05-07,74946,-130908330,2019-01-16
2020-05-07,74947,-130868471,2018-10-22
2020-05-07,74948,-130431018,2018-10-27
2020-05-07,74949,-130835487,2019-01-07
2020-05-07,74950,-130042724,2019-01-07
2020-05-07,74951,-130221014,2018-11-23
2020-05-07,74952,-130182219,2018-08-17
2020-05-07,74953,-130058525,2018-10-15
2020-05-07,74954,-130952928,2019-02-27
2020-05-07,74955,-130377119,2018-10-07
2020-05-07,74956,-130154946,2019-01-12
2020-05-07,74957,-130808766,2018-09-20
2020-05-07,74958,-130958965,2018-11-15
2020-05-07,74959,-130651064,2019-01-06
2020-05-07,74960,-130347308,2018-08-30
2020-05-07,74961,-130370085,2018-09-07
2020-05-07,74962,-130584745,2018-12-14
2020-05-07,74963,-130373181,2019-02-06
2020-05-07,74964,-130796973,2019-02-06
2020-05-07,74965,-130478952,2018-11-17
2020-05-07,74966,-130923853,2018-08-21
2020-05-07,74967,-130965838,2018-11-15
2020-05-07,74968,-130525311,2018-12-18
2020-05-07,74969,-130703293,2018-10-15
2020-05-07,74970,-130888813,2018-11-03
2020-05-07,74971,-130730589,2018-10-21
2020-05-07,74972,-130220736,2019-02-11
2020-05-07,74973,-130180678,2018-08-10
2020-05-07,74974,-130096109,2018-10-01
2020-05-07,74975,-130535960,2019-01-09
2020-05-07,74976,-130665034,2018-12-11
2020-05-07,74977,-130876182,2018-08-17
2020-05-07,74978,-130765032,2019-02-25
2020-05-07,74979,-130477076,2018-10-11
2020-05-07,74980,-130032711,2019-01-13
2020-05-07,74981,-130511064,2018-08-29
2020-05-07,74982,-130137680,2019-01-19
2020-05-07,74983,-130921972,2018-11-03
2020-05-07,74984,-130944222,2018-11-19
2020-05-07,74985,-130332806,2019-02-19
2020-05-07,74986,-130024513,2019-02-15
2020-05-07,74987,-130691227,2018-12-17
2020-05-07,74988,-130289330,2018-11-04
2020-05-07,74989,-130559404,2019-01-31
2020-05-07,74990,-130344773,2019-02-20
2020-05-07,74991,-130464269,2018-12-01
2020-05-07,74992,-130572025,2019-03-01
2020-05-07,74993,-130619814,2018-08-24
2020-05-07,74994,-130693628,2019-01-29
2020-05-07,74995,-130937413,2018-11-17
2020-05-07,74996,-130759382,2019-01-24
2020-05-07,74997,-130973222,2019-02-21
2020-05-07,74998,-130984757,2018-12-19
2020-05-07,74999,-130878756,2019-01-04
2020-05-07,75000,-130756337,2019-01-30
2020-05-07,75001,-130363963,2018-10-08
2020-05-07,75002,-130077801,2018-12-28
2020-05-07,75003,-130760461,2018-11-18
2020-05-07,75004,-130810695,2018-08-18
2020-05-07,75005,-130467548,2018-09-19
2020-05-07,75006,-130998820,2019-01-05
2020-05-07,75007,-130029266,2018-08-09
2020-05-07,75008,-130099245,2018-12-12
2020-05-07,75009,-130128645,2019-02-21
2020-05-07,75010,-130820769,2018-11-08
2020-05-07,75011,-130685059,2018-12-08
2020-05-07,75012,-130856709,2019-02-23
2020-05-07,75013,-130391513,2019-01-11
2020-05-07,75014,-130242349,2018-12-31
2020-05-07,75015,-130457461,2019-01-21
2020-05-07,75016,-130596686,2018-08-30
2020-05-07,75017,-130522127,2019-02-22
2020-05-07,75018,-130209771,2018-11-04
2020-05-07,75019,-130693751,2019-02-27
2020-05-07,75020,-130089658,2018-08-05
2020-05-07,75021,-130562797,2018-08-14
2020-05-07,75022,-130161751,2018-12-08
2020-05-07,75023,-130396758,2019-01-11
2020-05-07,75024,-130853554,2018-09-04
2020-05-07,75025,-130930997,2018-08-10
2020-05-07,75026,-130615894,2019-02-13
2020-05-07,75027,-130764530,2018-12-03
2020-05-07,75028,-130020593,2019-01-20
2020-05-07,75029,-130836771,2019-02-23
2020-05-07,75030,-130411201,2019-01-07
2020-05-07,75031,-130180720,2018-08-01
2020-05-07,75032,-130942850,2019-01-21
2020-05-07,75033,-130822991,2019-02-21
2020-05-07,75034,-130200317,2018-09-04
2020-05-07,75035,-130022208,2019-01-29
2020-05-07,75036,-130336309,2018-11-04
2020-05-07,75037,-130776710,2018-12-31
2020-05-07,75038,-130406130,2019-02-03
2020-05-07,75039,-130681469,2018-12-03
2020-05-07,75040,-130170422,2018-12-10
2020-05-07,75041,-130420013,2018-09-23
2020-05-07,75042,-130970668,2018-10-07
2020-05-07,75043,-130806633,2019-02-11
2020-05-07,75044,-130601436,2019-01-01
2020-05-07,75045,-130425528,2018-12-14
2020-05-07,75046,-130600846,2018-10-25
2020-05-07,75047,-130598757,2018-11-12
2020-05-07,75048,-130708619,2018-12-10
2020-05-07,75049,-130871130,2018-08-18
2020-05-07,75050,-130535196,2019-01-16
2020-05-07,75051,-130188814,2018-12-03
2020-05-07,75052,-130506200,2018-10-17
2020-05-07,75053,-130913379,2019-01-02
2020-05-07,75054,-130785046,2018-11-30
2020-05-07,75055,-130505987,2018-12-30
2020-05-07,75056,-130465307,2018-10-14
2020-05-07,75057,-130640771,2018-11-22
2020-05-07,75058,-130128167,2018-08-08
2020-05-07,75059,-130643629,2018-11-30
2020-05-07,75060,-130057626,2018-12-30
2020-05-07,75061,-130222431,2018-10-21
2020-05-07,75062,-130553765,2018-10-10
2020-05-07,75063,-130183274,2019-02-07
2020-05-07,75064,-130196059,2018-10-27
2020-05-07,75065,-130407710,2019-02-13
2020-05-07,75066,-130009542,2018-08-07
2020-05-07,75067,-130766923,2019-01-28
2020-05-07,75068,-130381847,2019-01-01
2020-05-07,75069,-130317553,2018-12-06
2020-05-07,75070,-130948041,2018-11-11
2020-05-07,75071,-130195255,2018-09-08
2020-05-07,75072,-130968658,2018-10-16
2020-05-07,75073,-130824701,2019-01-22
2020-05-07,75074,-130782040,2019-01-14
2020-05-07,75075,-130911497,2019-02-14
2020-05-07,75076,-130865952,2018-08-08
2020-05-07,75077,-130843197,2018-12-15
2020-05-07,75078,-130974055,2019-01-28
2020-05-07,75079,-130819238,2018-10-16
2020-05-07,75080,-130354692,2018-08-26
2020-05-07,75081,-130864316,2018-10-15
2020-05-07,75082,-130525930,2018-10-14
2020-05-07,75083,-130987038,2018-12-10
2020-05-07,75084,-130145384,2019-02-18
2020-05-07,75085,-130018261,2018-09-22
2020-05-07,75086,-130505613,2018-11-12
2020-05-07,75087,-130673643,2018-11-11
2020-05-07,75088,-130945364,2019-01-28
2020-05-07,75089,-130880507,2019-02-28
2020-05-07,75090,-130863190,2018-12-21
2020-05-07,75091,-130205164,2019-01-23
2020-05-07,75092,-130522850,2018-11-03
2020-05-07,75093,-130943315,2019-02-13
2020-05-07,75094,-130998184,2018-11-04
2020-05-07,75095,-130052081,2018-11-29
2020-05-07,75096,-130013808,2018-11-02
2020-05-07,75097,-130682435,2019-02-27
2020-05-07,75098,-130951404,2018-11-22
2020-05-07,75099,-130549219,2018-12-22
2020-05-07,75100,-130537506,2018-11-23
2020-05-07,75101,-130290680,2018-10-03
2020-05-07,75102,-130154981,2019-01-21
2020-05-07,75103,-130823943,2018-10-26
2020-05-07,75104,-130497486,2018-09-17
2020-05-07,75105,-130250089,2018-11-08
2020-05-07,75106,-130930914,2019-01-01
2020-05-07,75107,-130023788,2018-12-23
2020-05-07,75108,-130645047,2018-10-16
2020-05-07,75109,-130240419,2019-01-04
2020-05-07,75110,-130370358,2018-08-19
2020-05-07,75111,-130060388,2018-11-25
2020-05-07,75112,-130253855,2018-12-20
2020-05-07,75113,-130635234,2018-10-15
2020-05-07,75114,-130097265,2019-01-17
2020-05-07,75115,-130044627,2018-11-01
2020-05-07,75116,-130052506,2018-09-08
2020-05-07,75117,-130420161,2019-01-17
2020-05-07,75118,-130909407,2019-02-22
2020-05-07,75119,-130482753,2018-11-07
2020-05-07,75120,-130152506,2018-12-04
2020-05-07,75121,-130066299,2019-02-04
2020-05-07,75122,-130304841,2018-07-31
2020-05-07,75123,-130099535,2018-11-23
2020-05-07,75124,-130232470,2018-08-12
2020-05-07,75125,-130415950,2018-11-28
2020-05-07,75126,-130319979,2018-10-19
2020-05-07,75127,-130492204,2018-09-24
2020-05-07,75128,-130258874,2018-11-24
2020-05-07,75129,-130043814,2018-08-13
2020-05-07,75130,-130366165,2019-01-29
2020-05-07,75131,-130357374,2018-10-15
2020-05-07,75132,-130576598,2019-02-21
2020-05-07,75133,-130348969,2018-08-07
2020-05-07,75134,-130086166,2018-09-28
2020-05-07,75135,-130811512,2018-09-25
2020-05-07,75136,-130521479,2018-11-23
2020-05-07,75137,-130611905,2018-12-28
2020-05-07,75138,-130706551,2018-11-16
2020-05-07,75139,-130809255,2018-12-16
2020-05-07,75140,-130329971,2019-02-12
2020-05-07,75141,-130007660,2018-08-25
2020-05-07,75142,-130478438,2018-12-11
2020-05-07,75143,-130375999,2019-01-24
2020-05-07,75144,-130621016,2018-12-28
2020-05-07,75145,-130537518,2018-12-27
2020-05-07,75146,-130109660,2019-02-15
2020-05-07,75147,-130021218,2018-11-08
2020-05-07,75148,-130839186,2018-12-03
2020-05-07,75149,-130982670,2018-10-30
2020-05-07,75150,-130650064,2018-12-20
2020-05-07,75151,-130248485,2018-08-28
2020-05-07,75152,-130998314,2019-02-16
2020-05-07,75153,-130656497,2019-01-25
2020-05-07,75154,-130471995,2018-08-15
2020-05-07,75155,-130459509,2018-11-17
2020-05-07,75156,-130470885,2018-12-25
2020-05-07,75157,-130526825,2018-11-16
2020-05-07,75158,-130469258,2018-11-13
2020-05-07,75159,-130587926,2018-12-13
2020-05-07,75160,-130059873,2018-12-06
2020-05-07,75161,-130872086,2019-02-16
2020-05-07,75162,-130353717,2019-01-26
2020-05-07,75163,-130246643,2019-01-11
2020-05-07,75164,-130903569,2018-08-28
2020-05-07,75165,-130831095,2018-12-27
2020-05-07,75166,-130422711,2018-09-04
2020-05-07,75167,-130806500,2019-02-16
2020-05-07,75168,-130403713,2018-10-29
2020-05-07,75169,-130497402,2019-01-09
2020-05-07,75170,-130247302,2019-02-23
2020-05-07,75171,-130415871,2018-09-04
2020-05-07,75172,-130556886,2018-10-30
2020-05-07,75173,-130806879,2018-09-05
2020-05-07,75174,-130351190,2018-12-21
2020-05-07,75175,-130699877,2018-10-25
2020-05-07,75176,-130958310,2018-12-07
2020-05-07,75177,-130411768,2018-10-02
2020-05-07,75178,-130480985,2018-12-26
2020-05-07,75179,-130289696,2018-11-22
2020-05-07,75180,-130655152,2019-01-15
2020-05-07,75181,-130225650,2018-10-05
2020-05-07,75182,-130523858,2018-11-25
2020-05-07,75183,-130051500,2018-12-17
2020-05-07,75184,-130615372,2018-09-26
2020-05-07,75185,-130377825,2018-12-19
2020-05-07,75186,-130355201,2018-11-18
2020-05-07,75187,-130030787,2018-11-04
2020-05-07,75188,-130946823,2018-09-13
2020-05-07,75189,-130596123,2018-10-27
2020-05-07,75190,-130267099,2019-02-01
2020-05-07,75191,-130264965,2018-12-09
2020-05-07,75192,-130544745,2018-11-28
2020-05-07,75193,-130003021,2018-08-17
2020-05-07,75194,-130442177,2018-11-13
2020-05-07,75195,-130953578,2019-01-23
2020-05-07,75196,-130060784,2018-11-28
2020-05-07,75197,-130768849,2019-02-25
2020-05-07,75198,-130784217,2019-02-09
2020-05-07,75199,-130733135,2018-11-02
2020-05-07,75200,-130886948,2018-11-14
2020-05-07,75201,-130100556,2018-12-16
2020-05-07,75202,-130564139,2019-01-02
2020-05-07,75203,-130464900,2019-02-05
2020-05-07,75204,-130294003,2018-08-03
2020-05-07,75205,-130112278,2018-10-27
2020-05-07,75206,-130057031,2019-02-02
2020-05-07,75207,-130719526,2018-09-10
2020-05-07,75208,-130691376,2019-01-01
2020-05-07,75209,-130101432,2019-02-01
2020-05-07,75210,-130473341,2018-10-20
2020-05-07,75211,-130215845,2019-01-28
2020-05-07,75212,-130555130,2018-11-07
2020-05-07,75213,-130433587,2019-01-09
2020-05-07,75214,-130150962,2018-12-13
2020-05-07,75215,-130378033,2019-01-09
2020-05-07,75216,-130499674,2019-02-18
2020-05-07,75217,-130408682,2019-01-01
2020-05-07,75218,-130399171,2018-11-20
2020-05-07,75219,-130927710,2019-01-09
2020-05-07,75220,-130305828,2018-12-16
2020-05-07,75221,-130316747,2019-01-05
2020-05-07,75222,-130413394,2019-01-28
2020-05-07,75223,-130991337,2018-11-02
2020-05-07,75224,-130070602,2018-08-29
2020-05-07,75225,-130304850,2019-01-31
2020-05-07,75226,-130152920,2018-08-01
2020-05-07,75227,-130003267,2018-11-26
2020-05-07,75228,-130669178,2018-08-07
2020-05-07,75229,-130519395,2018-12-14
2020-05-07,75230,-130919562,2019-02-01
2020-05-07,75231,-130553856,2019-01-31
2020-05-07,75232,-130435831,2018-11-01
2020-05-07,75233,-130332537,2018-10-25
2020-05-07,75234,-130101253,2019-01-31
2020-05-07,75235,-130149687,2018-09-07
2020-05-07,75236,-130158187,2018-09-21
2020-05-07,75237,-130643421,2018-08-23
2020-05-07,75238,-130263283,2018-08-27
2020-05-07,75239,-130994625,2018-11-16
2020-05-07,75240,-130686929,2018-08-31
2020-05-07,75241,-130632317,2018-11-15
2020-05-07,75242,-130475945,2018-09-11
2020-05-07,75243,-130461761,2019-01-18
2020-05-07,75244,-130623687,2018-11-18
2020-05-07,75245,-130333210,2018-11-17
2020-05-07,75246,-130233241,2018-12-30
2020-05-07,75247,-130562186,2018-08-29
2020-05-07,75248,-130687833,2018-12-11
2020-05-07,75249,-130519558,2018-09-22
2020-05-07,75250,-130043875,2018-10-15
2020-05-07,75251,-130862964,2019-02-05
2020-05-07,75252,-130986163,2018-08-23
2020-05-07,75253,-130860719,2019-03-02
2020-05-07,75254,-130058437,2019-01-06
2020-05-07,75255,-130686383,2018-08-10
2020-05-07,75256,-130943423,2019-01-12
2020-05-07,75257,-130704083,2019-02-01
2020-05-07,75258,-130586930,2019-02-15
2020-05-07,75259,-130273960,2018-08-14
2020-05-07,75260,-130896094,2018-08-25
2020-05-07,75261,-130470183,2018-08-04
2020-05-07,75262,-130418418,2018-12-01
2020-05-07,75263,-130301606,2018-09-14
2020-05-07,75264,-130540128,2018-11-02
2020-05-07,75265,-130598436,2019-01-26
2020-05-07,75266,-130582406,2018-11-30
2020-05-07,75267,-130294789,2018-12-19
2020-05-07,75268,-130999505,2018-11-09
2020-05-07,75269,-130530582,2019-02-08
2020-05-07,75270,-130548674,2018-08-09
2020-05-07,75271,-130569583,2018-12-15
2020-05-07,75272,-130282871,2018-10-29
2020-05-07,75273,-130054066,2018-10-15
2020-05-07,75274,-130312472,2019-01-08
2020-05-07,75275,-130338792,2019-02-03
2020-05-07,75276,-130528752,2018-09-19
2020-05-07,75277,-130219529,2018-11-09
2020-05-07,75278,-130507728,2018-08-18
2020-05-07,75279,-130170822,2018-10-26
2020-05-07,75280,-130378856,2018-10-06
2020-05-07,75281,-130894058,2018-09-26
2020-05-07,75282,-130470745,2018-11-11
2020-05-07,75283,-130068165,2018-10-24
2020-05-07,75284,-130326238,2018-08-12
2020-05-07,75285,-130255176,2018-12-16
2020-05-07,75286,-130754404,2019-02-16
2020-05-07,75287,-130592059,2018-11-15
2020-05-07,75288,-130272943,2018-08-23
2020-05-07,75289,-130865502,2019-01-26
2020-05-07,75290,-130979625,2018-10-13
2020-05-07,75291,-130935522,2019-01-18
2020-05-07,75292,-130156840,2018-09-01
2020-05-07,75293,-130229895,2018-09-29
2020-05-07,75294,-130925678,2019-02-01
2020-05-07,75295,-130279995,2018-12-22
2020-05-07,75296,-130455754,2019-01-15
2020-05-07,75297,-130038817,2018-10-22
2020-05-07,75298,-130614949,2019-02-16
2020-05-07,75299,-130649516,2018-10-08
2020-05-07,75300,-130548991,2019-01-16
2020-05-07,75301,-130996326,2018-12-04
2020-05-07,75302,-130386595,2019-01-15
2020-05-07,75303,-130713793,2018-10-28
2020-05-07,75304,-130835739,2018-09-26
2020-05-07,75305,-130816315,2019-01-11
2020-05-07,75306,-130478783,2019-01-19
2020-05-07,75307,-130627912,2018-12-29
2020-05-07,75308,-130521548,2018-11-02
2020-05-07,75309,-130364550,2019-01-09
2020-05-07,75310,-130280152,2019-01-24
2020-05-07,75311,-130418468,2019-02-11
2020-05-07,75312,-130140028,2019-02-05
2020-05-07,75313,-130306343,2018-09-02
2020-05-07,75314,-130737739,2018-10-01
2020-05-07,75315,-130709073,2019-01-02
2020-05-07,75316,-130676717,2018-11-22
2020-05-07,75317,-130356374,2018-11-14
2020-05-07,75318,-130575322,2018-11-29
2020-05-07,75319,-130679306,2018-12-28
2020-05-07,75320,-130658060,2018-10-26
2020-05-07,75321,-130674356,2019-01-18
2020-05-07,75322,-130176346,2018-12-02
2020-05-07,75323,-130715990,2018-12-27
2020-05-07,75324,-130695032,2019-01-18
2020-05-07,75325,-130675036,2018-10-22
2020-05-07,75326,-130000281,2019-01-16
2020-05-07,75327,-130145122,2019-01-04
2020-05-07,75328,-130499803,2018-10-09
2020-05-07,75329,-130963477,2018-11-25
2020-05-07,75330,-130029541,2018-12-28
2020-05-07,75331,-130606795,2019-02-10
2020-05-07,75332,-130771290,2018-11-12
2020-05-07,75333,-130769009,2018-10-04
2020-05-07,75334,-130582896,2018-10-22
2020-05-07,75335,-130446200,2018-11-05
2020-05-07,75336,-130111616,2018-10-14
2020-05-07,75337,-130702009,2019-01-24
2020-05-07,75338,-130663465,2018-11-07
2020-05-07,75339,-130584952,2019-02-18
2020-05-07,75340,-130745977,2018-11-15
2020-05-07,75341,-130085307,2018-11-20
2020-05-07,75342,-130520816,2018-12-25
2020-05-07,75343,-130557424,2018-08-19
2020-05-07,75344,-130577925,2019-02-16
2020-05-07,75345,-130683468,2018-08-13
2020-05-07,75346,-130696547,2018-11-03
2020-05-07,75347,-130376839,2018-12-22
2020-05-07,75348,-130396902,2019-01-03
2020-05-07,75349,-130717559,2018-12-11
2020-05-07,75350,-130195350,2018-08-20
2020-05-07,75351,-130797965,2019-01-12
2020-05-07,75352,-130758898,2018-10-20
2020-05-07,75353,-130320360,2018-09-17
2020-05-07,75354,-130703645,2019-01-31
2020-05-07,75355,-130104801,2019-02-18
2020-05-07,75356,-130143806,2019-01-29
2020-05-07,75357,-130504105,2018-11-04
2020-05-07,75358,-130888743,2019-01-16
2020-05-07,75359,-130605328,2018-10-17
2020-05-07,75360,-130686807,2018-12-31
2020-05-07,75361,-130648598,2019-02-23
2020-05-07,75362,-130249337,2018-11-29
2020-05-07,75363,-130108958,2018-09-03
2020-05-07,75364,-130810358,2018-12-06
2020-05-07,75365,-130828186,2019-02-14
2020-05-07,75366,-130848553,2018-10-09
2020-05-07,75367,-130413770,2018-11-30
2020-05-07,75368,-130295196,2018-11-13
2020-05-07,75369,-130499825,2019-02-15
2020-05-07,75370,-130116598,2018-08-25
2020-05-07,75371,-130805774,2018-10-26
2020-05-07,75372,-130466629,2018-10-16
2020-05-07,75373,-130309383,2018-11-25
2020-05-07,75374,-130130713,2018-12-12
2020-05-07,75375,-130012406,2018-11-18
2020-05-07,75376,-130519077,2018-08-09
2020-05-07,75377,-130656837,2018-12-22
2020-05-07,75378,-130968930,2018-08-27
2020-05-07,75379,-130900459,2019-01-29
2020-05-07,75380,-130185835,2018-11-28
2020-05-07,75381,-130021670,2019-01-22
2020-05-07,75382,-130300492,2019-01-10
2020-05-07,75383,-130258912,2018-12-23
2020-05-07,75384,-130419543,2018-12-26
2020-05-07,75385,-130720042,2018-09-26
2020-05-07,75386,-130866102,2019-01-27
2020-05-07,75387,-130879675,2019-02-12
2020-05-07,75388,-130484020,2018-10-15
2020-05-07,75389,-130509315,2018-11-12
2020-05-07,75390,-130108413,2019-01-05
2020-05-07,75391,-130611772,2018-12-09
2020-05-07,75392,-130742172,2018-09-29
2020-05-07,75393,-130496100,2018-11-02
2020-05-07,75394,-130499156,2018-10-30
2020-05-07,75395,-130076793,2019-03-02
2020-05-07,75396,-130472217,2018-12-19
2020-05-07,75397,-130287712,2018-11-14
2020-05-07,75398,-130341565,2019-02-09
2020-05-07,75399,-130249816,2018-11-06
2020-05-07,75400,-130212892,2019-01-06
2020-05-07,75401,-130924300,2018-10-27
2020-05-07,75402,-130647505,2019-01-16
2020-05-07,75403,-130581263,2018-09-21
2020-05-07,75404,-130707971,2019-01-09
2020-05-07,75405,-130052942,2019-02-23
2020-05-07,75406,-130688489,2019-01-15
2020-05-07,75407,-130740845,2018-09-05
2020-05-07,75408,-130143683,2018-10-15
2020-05-07,75409,-130553038,2018-12-01
2020-05-07,75410,-130699457,2019-01-06
2020-05-07,75411,-130262063,2018-12-18
2020-05-07,75412,-130801361,2018-08-04
2020-05-07,75413,-130085940,2019-02-17
2020-05-07,75414,-130388043,2019-02-02
2020-05-07,75415,-130765015,2018-12-07
2020-05-07,75416,-130078973,2019-02-28
2020-05-07,75417,-130594626,2018-12-30
2020-05-07,75418,-130847834,2018-12-10
2020-05-07,75419,-130317808,2018-11-21
2020-05-07,75420,-130472192,2019-01-04
2020-05-07,75421,-130556787,2018-08-26
2020-05-07,75422,-130899366,2019-02-09
2020-05-07,75423,-130462414,2018-12-03
2020-05-07,75424,-130458397,2019-01-13
2020-05-07,75425,-130447791,2018-11-27
2020-05-07,75426,-130947519,2018-11-26
2020-05-07,75427,-130314376,2018-11-06
2020-05-07,75428,-130336184,2018-11-15
2020-05-07,75429,-130597353,2018-11-06
2020-05-07,75430,-130580292,2018-11-08
2020-05-07,75431,-130696187,2019-01-11
2020-05-07,75432,-130103537,2019-02-19
2020-05-07,75433,-130959420,2018-08-09
2020-05-07,75434,-130930320,2019-02-25
2020-05-07,75435,-130812021,2019-02-07
2020-05-07,75436,-130157720,2019-01-10
2020-05-07,75437,-130414666,2019-01-16
2020-05-07,75438,-130224974,2018-11-07
2020-05-07,75439,-130425277,2018-12-22
2020-05-07,75440,-130512727,2018-12-29
2020-05-07,75441,-130962767,2019-01-14
2020-05-07,75442,-130499706,2018-12-02
2020-05-07,75443,-130949397,2018-08-07
2020-05-07,75444,-130516566,2019-02-01
2020-05-07,75445,-130868330,2018-11-13
2020-05-07,75446,-130539521,2019-01-06
2020-05-07,75447,-130845628,2019-01-02
2020-05-07,75448,-130908686,2018-12-08
2020-05-07,75449,-130378166,2018-10-31
2020-05-07,75450,-130889322,2019-02-13
2020-05-07,75451,-130304020,2018-08-31
